#size		cycles		temp		<E>		<C_v>		<|M|>		<chi>
556	54192
557	54327
558	54442
559	54565
560	54680
561	54781
562	54892
563	54998
564	55125
565	55250
566	55396
567	55538
568	55662
569	55774
570	55902
571	56015
572	56130
573	56235
574	56331
575	56443
576	56568
577	56685
578	56812
579	56937
580	57055
581	57190
582	57296
583	57421
584	57537
585	57668
586	57769
587	57859
588	57962
589	58077
590	58183
591	58307
592	58450
593	58602
594	58738
595	58891
596	59029
597	59134
598	59255
599	59368
600	59520
601	59668
602	59805
603	59947
604	60109
605	60233
606	60359
607	60478
608	60608
609	60740
610	60876
611	61018
612	61155
613	61292
614	61422
615	61558
616	61699
617	61850
618	61979
619	62116
620	62249
621	62382
622	62519
623	62658
624	62780
625	62933
626	63091
627	63229
628	63391
629	63514
630	63656
631	63820
632	63950
633	64090
634	64229
635	64344
636	64475
637	64631
638	64805
639	64958
640	65069
641	65201
642	65331
643	65458
644	65581
645	65708
646	65841
647	65952
648	66067
649	66182
650	66318
651	66426
652	66542
653	66652
654	66768
655	66895
656	67005
657	67109
658	67213
659	67299
660	67409
661	67536
662	67664
663	67778
664	67907
665	68053
666	68195
667	68332
668	68478
669	68604
670	68721
671	68863
672	68994
673	69153
674	69294
675	69444
676	69570
677	69691
678	69802
679	69941
680	70071
681	70216
682	70359
683	70481
684	70603
685	70725
686	70848
687	70984
688	71126
689	71256
690	71418
691	71542
692	71657
693	71777
694	71897
695	72017
696	72148
697	72266
698	72366
699	72501
700	72622
701	72737
702	72862
703	72990
704	73121
705	73259
706	73380
707	73490
708	73639
709	73795
710	73943
711	74103
712	74253
713	74402
714	74534
715	74680
716	74829
717	74966
718	75097
719	75214
720	75329
721	75448
722	75562
723	75665
724	75797
725	75930
726	76066
727	76213
728	76340
729	76459
730	76591
731	76714
732	76815
733	76928
734	77050
735	77188
736	77324
737	77429
738	77562
739	77705
740	77855
741	78002
742	78149
743	78279
744	78400
745	78533
746	78671
747	78794
748	78941
749	79088
750	79231
751	79378
752	79507
753	79635
754	79759
755	79884
756	80034
757	80165
758	80278
759	80403
760	80500
761	80584
762	80696
763	80806
764	80925
765	81034
766	81161
767	81273
768	81384
769	81473
770	81571
771	81699
772	81827
773	81957
774	82067
775	82193
776	82329
777	82483
778	82601
779	82730
780	82864
781	82996
782	83106
783	83211
784	83334
785	83446
786	83559
787	83676
788	83779
789	83879
790	84001
791	84134
792	84261
793	84400
794	84500
795	84595
796	84729
797	84853
798	84990
799	85112
800	85232
801	85357
802	85489
803	85621
804	85729
805	85854
806	85973
807	86096
808	86230
809	86372
810	86514
811	86648
812	86770
813	86923
814	87049
815	87159
816	87283
817	87404
818	87528
819	87652
820	87758
821	87856
822	87956
823	88055
824	88162
825	88268
826	88372
827	88476
828	88567
829	88659
830	88744
831	88851
832	88928
833	89009
834	89111
835	89235
836	89340
837	89432
838	89552
839	89660
840	89742
841	89831
842	89943
843	90072
844	90214
845	90346
846	90474
847	90614
848	90765
849	90926
850	91077
851	91231
852	91347
853	91460
854	91588
855	91691
856	91820
857	91948
858	92100
859	92249
860	92374
861	92515
862	92658
863	92761
864	92862
865	92972
866	93083
867	93203
868	93337
869	93465
870	93620
871	93744
872	93854
873	93970
874	94082
875	94199
876	94321
877	94444
878	94572
879	94693
880	94818
881	94921
882	95052
883	95189
884	95292
885	95403
886	95542
887	95645
888	95744
889	95864
890	95982
891	96102
892	96230
893	96360
894	96483
895	96596
896	96727
897	96855
898	96966
899	97088
900	97200
901	97326
902	97428
903	97536
904	97664
905	97772
906	97890
907	98031
908	98153
909	98246
910	98341
911	98447
912	98560
913	98647
914	98755
915	98844
916	98967
917	99086
918	99210
919	99303
920	99417
921	99523
922	99641
923	99752
924	99849
925	99942
926	100046
927	100145
928	100234
929	100334
930	100455
931	100562
932	100662
933	100782
934	100905
935	101020
936	101112
937	101206
938	101286
939	101390
940	101471
941	101577
942	101700
943	101816
944	101917
945	102034
946	102154
947	102261
948	102361
949	102472
950	102593
951	102728
952	102858
953	102981
954	103100
955	103223
956	103323
957	103435
958	103546
959	103669
960	103773
961	103904
962	104011
963	104100
964	104206
965	104307
966	104433
967	104581
968	104705
969	104842
970	104973
971	105114
972	105235
973	105352
974	105466
975	105595
976	105729
977	105853
978	105999
979	106144
980	106288
981	106403
982	106515
983	106616
984	106730
985	106854
986	106990
987	107105
988	107192
989	107297
990	107397
991	107492
992	107615
993	107742
994	107854
995	107949
996	108047
997	108153
998	108254
999	108350
