#size		cycles		temp		<E>		<C_v>		<|M|>		<chi>
554	56196
555	56295
556	56404
557	56514
558	56625
559	56707
560	56782
561	56876
562	57010
563	57132
564	57239
565	57332
566	57442
567	57549
568	57655
569	57745
570	57842
571	57948
572	58041
573	58162
574	58277
575	58366
576	58461
577	58565
578	58677
579	58775
580	58868
581	58953
582	59038
583	59122
584	59208
585	59289
586	59380
587	59474
588	59573
589	59659
590	59749
591	59820
592	59878
593	59950
594	60026
595	60090
596	60154
597	60220
598	60317
599	60397
600	60484
601	60569
602	60655
603	60728
604	60799
605	60869
606	60948
607	61026
608	61095
609	61170
610	61253
611	61326
612	61419
613	61503
614	61569
615	61670
616	61770
617	61838
618	61883
619	61954
620	62045
621	62118
622	62175
623	62236
624	62324
625	62406
626	62500
627	62593
628	62667
629	62749
630	62828
631	62887
632	62949
633	63010
634	63062
635	63121
636	63180
637	63243
638	63319
639	63425
640	63517
641	63611
642	63708
643	63803
644	63888
645	63977
646	64078
647	64180
648	64263
649	64349
650	64449
651	64550
652	64658
653	64778
654	64889
655	64989
656	65094
657	65182
658	65268
659	65367
660	65458
661	65542
662	65623
663	65690
664	65784
665	65886
666	66002
667	66086
668	66190
669	66287
670	66392
671	66473
672	66567
673	66663
674	66747
675	66838
676	66933
677	67026
678	67120
679	67205
680	67282
681	67368
682	67452
683	67548
684	67653
685	67748
686	67827
687	67911
688	67996
689	68094
690	68187
691	68284
692	68397
693	68502
694	68619
695	68693
696	68766
697	68840
698	68916
699	69003
700	69119
701	69210
702	69296
703	69385
704	69477
705	69591
706	69690
707	69770
708	69847
709	69950
710	70061
711	70142
712	70218
713	70268
714	70344
715	70398
716	70480
717	70556
718	70647
719	70746
720	70848
721	70975
722	71084
723	71186
724	71288
725	71391
726	71478
727	71561
728	71647
729	71729
730	71820
731	71903
732	72007
733	72107
734	72184
735	72262
736	72331
737	72405
738	72472
739	72573
740	72690
741	72813
742	72928
743	73015
744	73109
745	73206
746	73311
747	73399
748	73492
749	73604
750	73700
751	73781
752	73851
753	73941
754	74017
755	74123
756	74228
757	74323
758	74413
759	74485
760	74560
761	74671
762	74781
763	74904
764	75001
765	75087
766	75173
767	75265
768	75366
769	75449
770	75514
771	75578
772	75664
773	75741
774	75844
775	75928
776	76012
777	76107
778	76184
779	76259
780	76335
781	76422
782	76510
783	76578
784	76652
785	76747
786	76852
787	76960
788	77069
789	77149
790	77256
791	77351
792	77438
793	77517
794	77597
795	77681
796	77787
797	77884
798	77995
799	78089
800	78160
801	78239
802	78305
803	78359
804	78423
805	78502
806	78573
807	78628
808	78709
809	78815
810	78922
811	79036
812	79154
813	79244
814	79343
815	79441
816	79552
817	79687
818	79801
819	79905
820	79994
821	80089
822	80177
823	80277
824	80369
825	80498
826	80611
827	80720
828	80819
829	80907
