#size		cycles		temp		<E>		<C_v>		<|M|>		<chi>
526	149
527	149
528	149
529	150
530	150
531	150
532	151
533	153
534	154
535	154
536	156
537	156
538	156
539	156
540	156
541	156
542	156
543	156
544	156
545	156
546	158
547	158
548	158
549	158
550	160
551	160
552	162
553	162
554	162
555	162
556	162
557	162
558	162
559	162
560	162
561	162
562	162
563	162
564	162
565	162
566	163
567	164
568	164
569	164
570	165
571	165
572	165
573	166
574	166
575	166
576	167
577	168
578	168
579	168
580	168
581	168
582	168
583	168
584	170
585	171
586	172
587	172
588	172
589	172
590	172
591	172
592	172
593	172
594	173
595	173
596	174
597	174
598	174
599	174
600	174
601	175
602	175
603	176
604	176
605	176
606	176
607	176
608	176
609	176
610	176
611	176
612	176
613	176
614	176
615	177
616	178
617	178
618	179
619	179
620	179
621	179
622	180
623	180
624	180
625	180
626	180
627	180
628	180
629	181
630	183
631	183
632	184
633	184
634	184
635	184
636	184
637	188
638	189
639	190
640	190
641	190
642	191
643	192
644	192
645	192
646	193
647	194
648	194
649	194
650	194
651	194
652	194
653	194
654	194
655	194
656	194
657	194
658	194
659	195
660	197
661	198
662	198
663	198
664	199
665	200
666	202
667	202
668	202
669	202
670	202
671	202
672	204
673	204
674	204
675	204
676	204
677	205
678	206
679	206
680	206
681	206
682	206
683	206
684	206
685	206
686	206
687	206
688	206
689	206
690	206
691	206
692	206
693	208
694	208
695	208
696	208
697	208
698	208
699	208
700	208
701	208
702	209
703	209
704	210
705	210
706	210
707	210
708	210
709	210
710	210
711	210
712	210
713	212
714	214
715	214
716	214
717	214
718	214
719	214
720	214
721	214
722	215
723	219
724	220
725	220
726	220
727	220
728	220
729	220
730	220
731	220
732	220
733	220
734	220
735	220
736	220
737	220
738	220
739	220
740	220
741	220
742	220
743	220
744	220
745	221
746	221
747	221
748	222
749	222
750	222
751	222
752	226
753	230
754	230
755	230
756	230
757	230
758	231
759	232
760	233
761	233
762	234
763	234
764	234
765	234
766	234
767	234
768	234
769	234
770	234
771	234
772	234
773	234
774	234
775	234
776	234
777	234
778	234
779	234
780	234
781	234
782	234
783	234
784	234
785	234
786	234
787	234
788	234
789	234
790	234
791	234
792	234
793	235
794	236
795	236
796	236
797	236
798	236
799	236
800	236
801	236
802	236
803	237
804	238
805	238
806	239
807	240
808	240
809	240
810	240
811	240
812	240
813	240
814	240
815	240
816	240
817	240
818	240
819	240
820	240
821	240
822	240
823	241
824	244
825	244
826	244
827	244
828	244
829	244
830	244
831	244
832	244
833	244
834	244
835	244
836	244
837	244
838	244
839	244
840	244
841	245
842	245
843	245
844	245
845	245
846	246
847	247
848	248
849	248
850	248
851	248
852	248
853	248
854	250
855	250
856	250
857	250
858	250
859	250
860	250
861	250
862	250
863	250
864	250
865	250
866	250
867	250
868	250
869	250
870	251
871	252
872	252
873	252
874	252
875	252
876	252
877	252
878	252
879	252
880	252
881	253
882	254
883	254
884	254
885	254
886	254
887	254
888	254
889	254
890	254
891	254
892	254
893	256
894	256
895	256
896	256
897	258
898	258
899	259
900	259
901	260
902	260
903	260
904	260
905	261
906	264
907	264
908	264
909	264
910	264
911	264
912	264
913	264
914	264
915	264
916	264
917	264
918	264
919	264
920	264
921	265
922	265
923	267
924	268
925	268
926	268
927	268
928	268
929	268
930	268
931	268
932	268
933	268
934	268
935	268
936	268
937	269
938	271
939	272
940	272
941	272
942	272
943	272
944	272
945	273
946	274
947	274
948	275
949	275
950	275
951	276
952	276
953	276
954	278
955	278
956	278
957	278
958	279
959	279
960	283
961	284
962	284
963	284
964	284
965	284
966	284
967	284
968	284
969	285
970	287
971	288
972	288
973	288
974	288
975	288
976	288
977	288
978	288
979	288
980	288
981	288
982	288
983	288
984	288
985	288
986	288
987	288
988	288
989	288
990	290
991	290
992	290
993	290
994	290
995	290
996	290
997	290
998	290
999	290
