#size		cycles		temp		<E>		<C_v>		<|M|>		<chi>
2.250			14528.570803
2.255			15193.630833
2.260			15198.772977
2.265			15849.983142
2.270			16155.689846
2.275			16214.768759
2.280			16512.514261
2.285			16629.020018
2.290			16794.194348
2.295			17254.367051
2.300			16722.042269
2.305			16749.522458
2.310			16760.480366
2.315			16406.576175
2.320			16333.294821
2.325			15825.785707
2.330			15559.046595
2.335			15197.769238
2.340			14879.915081
2.345			14575.309399
2.350			13989.798161
