#size		cycles		temp		<E>		<C_v>		<|M|>		<chi>
2.250			33986.597927
2.258			37190.403208
2.266			39174.363425
2.274			40048.325290
2.282			42466.827133
2.290			41986.979064
2.298			40497.479108
2.306			39730.593018
2.314			37181.273357
2.322			34476.923916
2.330			33894.730443
2.338			30263.397394
2.346			30092.021847
