20		10000		1.80		24.409600	0.453897	15.795200	0.204254
20		10000		0.60		-7.992800	0.079856	2.003600	0.011978
20		10000		1.20		48.124000	0.333767	19.938000	0.100130
20		10000		0.65		-7.991200	0.083130	2.004400	0.013509
20		10000		1.85		24.405200	0.425599	15.797400	0.196840
20		10000		1.25		48.162800	0.399806	19.918600	0.124939
20		10000		0.70		-7.987200	0.104155	2.006400	0.018227
20		10000		1.90		24.450000	0.442521	15.775000	0.210197
20		10000		0.75		-7.978800	0.149957	2.010600	0.028117
20		10000		1.30		48.187600	0.423199	19.906200	0.137540
20		10000		0.80		-7.974800	0.156508	2.012600	0.031302
20		10000		1.95		24.466800	0.433740	15.766600	0.211448
20		10000		1.35		48.194400	0.405931	19.902800	0.137002
20		10000		0.85		-7.966400	0.184458	2.016800	0.039197
20		10000		1.40		48.218400	0.421378	19.890800	0.147482
20		10000		2.00		24.466400	0.412018	15.766800	0.206009
20		10000		0.90		-7.954400	0.222618	2.022800	0.050089
20		10000		1.45		48.234000	0.419141	19.883000	0.151939
20		10000		2.05		24.523200	0.432852	15.738400	0.221837
20		10000		1.50		48.267200	0.443291	19.866400	0.166234
20		10000		0.95		-7.939600	0.263659	2.030200	0.062619
20		10000		1.55		48.276400	0.428388	19.861800	0.166000
20		10000		2.10		24.530400	0.417296	15.734800	0.219080
20		10000		1.60		48.300000	0.433594	19.850000	0.173437
20		10000		1.00		-7.924000	0.298224	2.038000	0.074556
20		10000		1.65		48.308800	0.418675	19.845600	0.172703
20		10000		2.15		24.555600	0.413999	15.722200	0.222524
20		10000		1.05		-7.914800	0.302531	2.042600	0.079415
20		10000		1.70		48.342800	0.433802	19.828600	0.184366
20		10000		2.20		24.570000	0.403946	15.715000	0.222170
20		10000		1.10		-7.890800	0.351137	2.054600	0.096563
20		10000		1.75		48.370000	0.438563	19.815000	0.191871
20		10000		2.25		24.570000	0.386193	15.715000	0.217233
20		10000		1.15		-7.876000	0.363421	2.062000	0.104483
20		10000		2.30		24.619200	0.395726	15.690400	0.227543
20		10000		2.35		24.629200	0.384048	15.685400	0.225628
20		10000		2.40		24.652000	0.378975	15.674000	0.227385
